Type,Product,Started Date,Completed Date,Description,Amount,Currency,State,Balance,Month,Category
Card payment,Current,2024-11-15,2024-11-16,Amazon,-5.16,EUR,Completed,-10819.51,2024-11,Shopping
Card payment,Current,2024-11-15,2024-11-16,Fnac,-9.81,EUR,Completed,-62590.22,,Shopping
Card payment,Current,2024-11-15,2024-11-16,Burger King,-9.32,EUR,Completed,-64592.09,,Dining
Card payment,Current,2024-11-15,2024-11-16,Spotify,-5.09,EUR,Completed,-64875.7,,Entertainment
Card payment,Current,2024-11-15,2024-11-16,Cabify,-49.79,EUR,Completed,-66183.53,,Transport
Card payment,Current,2024-11-15,2024-11-16,Airbnb,-3.88,EUR,Completed,-62798.76,,Travel
Card payment,Current,2024-11-15,2024-11-16,Airbnb,-56.41,EUR,Completed,-65217.56,,Travel
Card payment,Current,2024-11-15,2024-11-16,Zara,-53.6,EUR,Completed,-10993.91,2024-11,Clothing
Card payment,Current,2024-11-16,2024-11-17,Netflix,-12.76,EUR,Completed,-65763.29,,Entertainment
Card payment,Current,2024-11-16,2024-11-17,Booking.com,-40.21,EUR,Completed,-64634.61,,Travel
Card payment,Current,2024-11-16,2024-11-17,Metro de Madrid,-5.83,EUR,Completed,-63876.67,,Transport
Card payment,Current,2024-11-16,2024-11-17,Airbnb,-52.05,EUR,Completed,-63928.72,,Travel
Card payment,Current,2024-11-16,2024-11-17,Carrefour,-39.63,EUR,Completed,-62838.39,,Groceries
Card payment,Current,2024-11-16,2024-11-17,Metro de Madrid,-22.8,EUR,Completed,-64657.41,,Transport
Card payment,Current,2024-11-17,2024-11-18,Mercadona,-11.34,EUR,Completed,-66087.42,,Groceries
Card payment,Current,2024-11-17,2024-11-18,Netflix,-59.08,EUR,Completed,-66029.86,,Entertainment
Card payment,Current,2024-11-17,2024-11-18,Zara,-52.23,EUR,Completed,-66326.55,,Clothing
Card payment,Current,2024-11-17,2024-11-18,Airbnb,-22.46,EUR,Completed,-62937.41,,Travel
Card payment,Current,2024-11-17,2024-11-18,Amazon,-24.46,EUR,Completed,-65443.16,,Shopping
Card payment,Current,2024-11-18,2024-11-19,Dentista,-18.6,EUR,Completed,-11164.79,2024-11,Health
Card payment,Current,2024-11-18,2024-11-19,Ryanair,-28.76,EUR,Completed,-65127.48,,Travel
Card payment,Current,2024-11-18,2024-11-19,Mercadona,-21.38,EUR,Completed,-62859.77,,Groceries
Card payment,Current,2024-11-19,2024-11-20,Booking.com,-52.45,EUR,Completed,-11095.91,2024-11,Travel
Card payment,Current,2024-11-19,2024-11-20,Booking.com,-19.79,EUR,Completed,-64141.46,,Travel
Card payment,Current,2024-11-19,2024-11-20,Burger King,-27.49,EUR,Completed,-65085.64,,Dining
Card payment,Current,2024-11-19,2024-11-20,Fnac,-22.97,EUR,Completed,-10842.48,2024-11,Shopping
Card payment,Current,2024-11-19,2024-11-20,McDonald's,-57.87,EUR,Completed,-63457.22,,Dining
Card payment,Current,2024-11-19,2024-11-20,Dentista,-23.65,EUR,Completed,-64203.29,,Health
Card payment,Current,2024-11-19,2024-11-20,Metro de Madrid,-13.08,EUR,Completed,-65098.72,,Transport
Card payment,Current,2024-11-20,2024-11-21,100 Montaditos,-14.19,EUR,Completed,-64547.88,,Dining
Card payment,Current,2024-11-20,2024-11-21,Cabify,-22.93,EUR,Completed,-64898.63,,Transport
Card payment,Current,2024-11-20,2024-11-21,Amazon,-17.22,EUR,Completed,-62758.64,,Shopping
Card payment,Current,2024-11-20,2024-11-21,Farmacia,-50.24,EUR,Completed,-64072.03,,Health
Card payment,Current,2024-11-20,2024-11-21,Steam,-27.54,EUR,Completed,-10814.35,2024-11,Entertainment
Card payment,Current,2024-11-20,2024-11-21,Zara,-34.06,EUR,Completed,-63802.88,,Clothing
Card payment,Current,2024-11-20,2024-11-21,Booking.com,-50.52,EUR,Completed,-62481.62,,Travel
Card payment,Current,2024-11-21,2024-11-22,Netflix,-5.1,EUR,Completed,-64295.23,,Entertainment
Card payment,Current,2024-11-21,2024-11-22,Burger King,-53.11,EUR,Completed,-64256.4,,Dining
Card payment,Current,2024-11-21,2024-11-22,Dentista,-30.97,EUR,Completed,-66076.08,,Health
Card payment,Current,2024-11-21,2024-11-22,Mercadona,-38.72,EUR,Completed,-65802.01,,Groceries
Card payment,Current,2024-11-21,2024-11-22,McDonald's,-6.95,EUR,Completed,-66107.73,,Dining
Card payment,Current,2024-11-21,2024-11-22,Fnac,-59.07,EUR,Completed,-64817.4,,Shopping
Card payment,Current,2024-11-21,2024-11-22,Spotify,-28.83,EUR,Completed,-63220.02,,Entertainment
Card payment,Current,2024-11-22,2024-11-23,Amazon,-30.08,EUR,Completed,-63688.62,,Shopping
Card payment,Current,2024-11-22,2024-11-23,Booking.com,-26.76,EUR,Completed,-63191.19,,Travel
Card payment,Current,2024-11-23,2024-11-24,Óptica,-30.07,EUR,Completed,-10786.81,2024-11,Health
Card payment,Current,2024-11-23,2024-11-24,Farmacia,-29,EUR,Completed,-62914.95,,Health
Card payment,Current,2024-11-23,2024-11-24,Cabify,-4.05,EUR,Completed,-65447.21,,Transport
Card payment,Current,2024-11-23,2024-11-24,Metro de Madrid,-50.98,EUR,Completed,-63144.28,,Transport
Card payment,Current,2024-11-23,2024-11-24,Zara,-53.71,EUR,Completed,-64021.79,,Clothing
Card payment,Current,2024-11-23,2024-11-24,Steam,-18,EUR,Completed,-63658.54,,Entertainment
Card payment,Current,2024-11-24,2024-11-25,Fnac,-26.99,EUR,Completed,-65034.99,,Shopping
Card payment,Current,2024-11-24,2024-11-25,Dentista,-5.21,EUR,Completed,-63610.29,,Health
Card payment,Current,2024-11-24,2024-11-25,Uber,-24.47,EUR,Completed,-62431.1,,Transport
Card payment,Current,2024-11-24,2024-11-25,Amazon,-27.8,EUR,Completed,-65514.78,,Shopping
Card payment,Current,2024-11-25,2024-11-26,Metro de Madrid,-3.07,EUR,Completed,-11120.73,2024-11,Transport
Card payment,Current,2024-11-25,2024-11-26,Lidl,-51.67,EUR,Completed,-64709.08,,Groceries
Card payment,Current,2024-11-25,2024-11-26,Zara,-39.36,EUR,Completed,-63968.08,,Clothing
Card payment,Current,2024-11-25,2024-11-26,Burger King,-49.25,EUR,Completed,-64758.33,,Dining
Card payment,Current,2024-11-26,2024-11-27,Steam,-43.38,EUR,Completed,-63088.33,,Entertainment
Card payment,Current,2024-11-26,2024-11-27,Óptica,-24.01,EUR,Completed,-65374.13,,Health
Card payment,Current,2024-11-27,2024-11-28,Carrefour,-25.73,EUR,Completed,-65932.91,,Groceries
Card payment,Current,2024-11-27,2024-11-28,Amazon,-17.89,EUR,Completed,-63870.84,,Shopping
Card payment,Current,2024-11-27,2024-11-28,Ryanair,-35.52,EUR,Completed,-64365,,Travel
Card payment,Current,2024-11-27,2024-11-28,Óptica,-47.09,EUR,Completed,-63735.71,,Health
Card payment,Current,2024-11-28,2024-11-29,100 Montaditos,-18.37,EUR,Completed,-65727.59,,Dining
Card payment,Current,2024-11-28,2024-11-29,Burger King,-21.75,EUR,Completed,-11117.66,2024-11,Dining
Card payment,Current,2024-11-28,2024-11-29,Zara,-47.22,EUR,Completed,-63027.66,,Clothing
Card payment,Current,2024-11-28,2024-11-29,Netflix,-44.57,EUR,Completed,-65418.7,,Entertainment
